well,id,well-id,group,last_tp,Cy5-mean-1,Cy5-mean-2,Cy5-mean-3,Cy5-mean-4,Cy5-std-1,Cy5-std-2,Cy5-std-3,Cy5-std-4,Cy5-CV-1,Cy5-CV-2,Cy5-CV-3,Cy5-CV-4
B09,67,B09-67,P506T-UBQLN2,4,66.15277778,77.3203125,71.8972973,75.48153846,17.94777123,23.81152128,18.14700461,21.94672846,0.2713079,0.307959455,0.252401763,0.290756242
B09,68,B09-68,P506T-UBQLN2,9,72.68548387,96.96642336,115.6772047,112.6955381,30.95088902,52.17550713,79.8969946,92.70722241,0.425819398,0.538078082,0.690689188,0.822634365
B09,69,B09-69,P506T-UBQLN2,4,117.4107649,164.0084746,179.5015152,200.4490862,61.94458455,119.3419454,182.9490532,114.4094584,0.52758863,0.727657188,1.019206178,0.570765677
B09,7,B09-7,P506T-UBQLN2,9,80.92271663,82.7008547,95.98,101.1202749,28.88629285,30.43107151,43.78149838,67.60304062,0.356961482,0.367965623,0.456152306,0.66854091
B09,70,B09-70,P506T-UBQLN2,3,124.7607656,141.6122754,132.1095361,NA,63.61080971,92.22556457,62.18089351,NA,0.509862291,0.651254026,0.470676799,NA
B09,71,B09-71,P506T-UBQLN2,5,74.43494424,65.85824742,50.48172043,48.3255814,34.32525984,34.53883231,17.1058749,14.47005075,0.461144429,0.52444202,0.338852851,0.299428384
B09,72,B09-72,P506T-UBQLN2,1,63.93710692,NA,NA,NA,28.74999273,NA,NA,NA,0.44966052,NA,NA,NA
B09,73,B09-73,P506T-UBQLN2,5,75.04516129,93.75967742,91.06153846,80.61065574,23.23868908,47.55453901,59.48123666,19.71643364,0.309662724,0.50719606,0.65319824,0.244588429
B09,74,B09-74,P506T-UBQLN2,3,93.51229508,166.8568282,176.90625,NA,52.34997938,227.1567008,92.36324797,NA,0.559819212,1.361386904,0.522102797,NA
B09,75,B09-75,P506T-UBQLN2,4,78.23676012,107.4746544,108.4726368,115.928264,17.3645184,36.55877854,32.67672448,56.66527373,0.221948332,0.340161862,0.30124394,0.488796017
B09,76,B09-76,P506T-UBQLN2,3,83.61846154,111.9530686,119.8626761,NA,36.12085224,73.08968799,87.23770837,NA,0.431972217,0.652860068,0.727813789,NA
B09,77,B09-77,P506T-UBQLN2,7,116.6035503,209.7362832,201.4364821,197.8123953,56.9673652,276.4112292,203.6873483,204.6373472,0.488556009,1.317898959,1.011174074,1.034502145
B09,79,B09-79,P506T-UBQLN2,3,44.4044586,49.00879765,46.48130841,NA,13.88093521,17.64333621,13.09088026,NA,0.312602285,0.360003449,0.281637516,NA
B09,8,B09-8,P506T-UBQLN2,1,99.50065359,NA,NA,NA,50.93034138,NA,NA,NA,0.511859365,NA,NA,NA
B09,80,B09-80,P506T-UBQLN2,9,102.1766917,109.1204301,105.5753968,98.98317757,27.07485415,26.9267128,23.85268674,19.10662891,0.264980728,0.246761425,0.225930354,0.193029052
B09,81,B09-81,P506T-UBQLN2,9,69.18149466,81.75120773,76.68828829,66.83489097,18.71663045,33.76736892,24.87065907,20.0434302,0.270543887,0.413050398,0.324308439,0.299894709
B09,82,B09-82,P506T-UBQLN2,6,45.9375,85.59365079,98.0441989,126.557971,18.56021742,63.91691003,77.27677338,148.9379317,0.404031944,0.746748263,0.788183026,1.176835647
B09,84,B09-84,P506T-UBQLN2,1,73.33855799,NA,NA,NA,29.46106488,NA,NA,NA,0.401713174,NA,NA,NA
B09,85,B09-85,P506T-UBQLN2,3,128.8993711,137.3333333,121.2369146,NA,98.97513791,75.6932595,57.56308374,NA,0.767848106,0.551164511,0.474798323,NA
B09,86,B09-86,P506T-UBQLN2,9,89.52427184,103.0580475,99.87886598,85.90236686,48.2638738,48.3974509,59.06477544,25.07726393,0.539114955,0.469613505,0.591364098,0.291927508
B09,87,B09-87,P506T-UBQLN2,4,76.49469965,111.8269231,131.0833333,145.130719,47.17933391,115.9592009,153.6268346,185.9117564,0.616766052,1.036952442,1.171978395,1.280995214
B09,88,B09-88,P506T-UBQLN2,9,75.21428571,88.94988067,86.0040568,98.2542735,23.70690983,36.65689292,35.16354118,43.37691944,0.315191584,0.412107275,0.408859099,0.441476161
B09,89,B09-89,P506T-UBQLN2,3,68.44727273,101.2057522,105.0057361,NA,18.40948229,46.73564957,37.77160362,NA,0.268958595,0.461788471,0.359709907,NA
B09,9,B09-9,P506T-UBQLN2,9,125.4937304,141.1166282,155.5309446,154.7170732,67.01718625,99.87810828,157.5833797,179.3080461,0.534028162,0.707769946,1.013196314,1.15894156
B09,90,B09-90,P506T-UBQLN2,2,86.86315789,111.0681363,NA,NA,34.31401244,87.61870486,NA,NA,0.395035286,0.788873459,NA,NA
B09,91,B09-91,P506T-UBQLN2,9,61.47301587,68.89814815,69.99217221,67.5591716,14.38898616,19.05058559,15.7180371,14.738682,0.234069957,0.276503594,0.2245685,0.218159602
B09,92,B09-92,P506T-UBQLN2,8,102.6259259,130.8421788,136.7284848,141.1959911,53.58942746,93.53435098,101.1696995,138.9331909,0.522182158,0.714863906,0.739931402,0.983974048
B09,94,B09-94,P506T-UBQLN2,7,69.35573123,84.52861953,94.39169139,81.00835655,29.76654781,33.04206108,51.26339433,28.08626658,0.429186562,0.390897914,0.543092232,0.346708263
B09,95,B09-95,P506T-UBQLN2,9,86.26388889,102.9646539,93.78488372,89.10526316,30.09867709,54.39866952,49.06072653,39.20946285,0.348913983,0.528323725,0.523119767,0.440035318
B09,97,B09-97,P506T-UBQLN2,1,75.62204724,NA,NA,NA,21.92055417,NA,NA,NA,0.289869885,NA,NA,NA
B09,98,B09-98,P506T-UBQLN2,4,71.25777778,88.94820717,89.20967742,91.76168224,17.91474239,27.60884484,27.98192798,23.50768872,0.251407537,0.31039237,0.313664714,0.256181972
B09,99,B09-99,P506T-UBQLN2,1,94.56953642,NA,NA,NA,16.89665116,NA,NA,NA,0.17866907,NA,NA,NA
C08,1,C08-1,P506T-UBQLN2,1,92.29467681,NA,NA,NA,45.10923213,NA,NA,NA,0.488752263,NA,NA,NA
C08,10,C08-10,P506T-UBQLN2,1,89.85603113,NA,NA,NA,67.69345166,NA,NA,NA,0.75335457,NA,NA,NA
C08,11,C08-11,P506T-UBQLN2,1,112.1034483,NA,NA,NA,77.27276498,NA,NA,NA,0.689298734,NA,NA,NA
C08,12,C08-12,P506T-UBQLN2,3,112.8918539,110.0614367,109.5496109,NA,40.88447469,60.05785653,63.92571131,NA,0.36215611,0.545675746,0.583532071,NA
C08,13,C08-13,P506T-UBQLN2,9,53.16520468,45.63095238,46.08767471,47.29138167,16.2704811,16.48536451,15.87550639,15.80727532,0.306036273,0.361275925,0.344463167,0.33425277
C08,14,C08-14,P506T-UBQLN2,1,74.84385965,NA,NA,NA,50.78542932,NA,NA,NA,0.678551715,NA,NA,NA
C08,15,C08-15,P506T-UBQLN2,4,61.15304348,52.812,46.12747525,50.4544335,20.98233345,19.2291616,18.2185532,17.0411453,0.343111843,0.364105915,0.394960988,0.337753179
C08,16,C08-16,P506T-UBQLN2,1,93.90662139,NA,NA,NA,28.36117603,NA,NA,NA,0.302014657,NA,NA,NA
C08,17,C08-17,P506T-UBQLN2,7,127.2264574,235.752459,251.5466053,256.1553288,63.96783328,206.8757987,312.9812242,306.8110791,0.502787192,0.877512793,1.244227581,1.197754037
C08,18,C08-18,P506T-UBQLN2,8,65.76374745,71.03748327,63.76802508,63.38300105,20.77268077,31.95811663,28.34941153,22.30296035,0.315868264,0.449876814,0.444570951,0.351876055
C08,19,C08-19,P506T-UBQLN2,6,88.52166934,120.6777368,147.627204,138.426501,51.02200226,107.7805248,144.0042665,84.99779733,0.576378673,0.893126833,0.975458876,0.614028359
C08,2,C08-2,P506T-UBQLN2,3,104.7024169,133.4918315,151.8841743,NA,55.67432512,117.6430567,108.4176922,NA,0.531738681,0.881275322,0.713818228,NA
C08,20,C08-20,P506T-UBQLN2,1,108.9259259,NA,NA,NA,64.59964284,NA,NA,NA,0.593060305,NA,NA,NA
C08,21,C08-21,P506T-UBQLN2,4,83.523918,96.42380952,98.51083591,98.23611111,31.9858133,64.54996641,63.62989717,78.39142227,0.382953938,0.669440118,0.645917747,0.797989877
C08,22,C08-22,P506T-UBQLN2,4,100.2654156,137.539604,149.1073171,151.8931818,29.24275414,97.19116739,154.5313235,117.4457513,0.291653448,0.706641321,1.036376528,0.773212793
C08,23,C08-23,P506T-UBQLN2,8,76.15433404,78.48042169,73.7195122,72.26415094,24.40547774,35.67578541,26.53295208,23.69696193,0.320473917,0.454581979,0.35991763,0.327921405
C08,24,C08-24,P506T-UBQLN2,9,123.1135903,153.2201964,140.8576389,150.177027,70.52281778,212.1411,172.9931139,200.9005395,0.572827237,1.384550504,1.228141514,1.337758134
C08,25,C08-25,P506T-UBQLN2,9,79.19946809,67.87358916,57.14154412,57.19459459,36.00989964,22.32961173,16.76492427,14.94114482,0.454673504,0.328988226,0.293392916,0.261233512
C08,26,C08-26,P506T-UBQLN2,1,68.67945205,NA,NA,NA,22.08324822,NA,NA,NA,0.321540833,NA,NA,NA
C08,27,C08-27,P506T-UBQLN2,8,78.64269142,98.5638126,95.41945774,81.83584337,39.35161782,68.03042925,84.46715133,42.48587836,0.500384932,0.690217104,0.88521936,0.519159779
C08,28,C08-28,P506T-UBQLN2,3,65.88262911,83.30405405,99.03986333,NA,19.9188572,55.10077485,59.78375615,NA,0.302338529,0.661441697,0.603633266,NA
C08,29,C08-29,P506T-UBQLN2,8,90.27486911,111.2946128,115.8306011,99.95348837,34.61236874,75.14091636,83.78406244,71.77370509,0.383410899,0.675153221,0.723332709,0.718071037
C08,3,C08-3,P506T-UBQLN2,1,82.00205339,NA,NA,NA,45.00522438,NA,NA,NA,0.548830456,NA,NA,NA
C08,31,C08-31,P506T-UBQLN2,9,54.22137405,40.49445325,37.71473684,41.38150903,24.77305339,15.61531059,14.82741748,16.00664176,0.45688723,0.385616037,0.393146518,0.386806623
C08,35,C08-35,P506T-UBQLN2,3,142.992665,208.9834025,163.6716049,NA,84.89744969,212.6381214,59.28206948,NA,0.593718913,1.017488082,0.362201309,NA
C08,36,C08-36,P506T-UBQLN2,3,71.4625323,84.35865724,84.77553594,NA,16.28685102,34.20526773,27.18327979,NA,0.227907555,0.405474303,0.320650049,NA
C08,37,C08-37,P506T-UBQLN2,3,96.08125,113.9435708,136.7798995,NA,46.68658424,123.7905768,71.82364498,NA,0.485907336,1.086420023,0.5251038,NA
C08,38,C08-38,P506T-UBQLN2,3,73.70616114,77.93039049,77.38565891,NA,27.66915079,43.5614459,27.06782516,NA,0.375398072,0.558978925,0.349778312,NA
C08,39,C08-39,P506T-UBQLN2,3,90.11876485,114.2899729,126.4074074,NA,29.13675111,56.72397802,60.44957799,NA,0.323315029,0.496316314,0.478212308,NA
C08,4,C08-4,P506T-UBQLN2,9,72.22952586,72.80740741,76.13474144,50.23796791,29.05015934,46.20751474,37.89753188,14.98696589,0.402192303,0.634654033,0.497769233,0.298319508
C08,40,C08-40,P506T-UBQLN2,3,114.8821549,138.910387,141.025,NA,53.89417475,129.4855405,149.1543363,NA,0.46912573,0.932151608,1.057644647,NA
C08,41,C08-41,P506T-UBQLN2,3,117.4368932,116.9521411,108.3557951,NA,30.61693164,59.57864414,32.85535707,NA,0.260709653,0.509427562,0.30321735,NA
C08,42,C08-42,P506T-UBQLN2,4,72.93659942,80.95039683,71.3649635,76.13643411,26.74776002,52.59012974,54.49201052,36.90515801,0.366726174,0.649658702,0.763568113,0.484724015
C08,43,C08-43,P506T-UBQLN2,5,111.6882353,113.5991471,97.58498896,83.18543046,47.6940295,69.98474765,40.47973842,20.10921745,0.427028231,0.616067545,0.414815218,0.241739657
C08,44,C08-44,P506T-UBQLN2,5,77.87440758,75.71972318,92.03543307,90.29381443,26.10997266,29.03245395,52.64786755,46.98899041,0.335283098,0.38341997,0.572039114,0.52040099
C08,45,C08-45,P506T-UBQLN2,4,49.08860759,57.13601533,51.0309119,49.72665535,17.37919597,29.41906694,22.03837393,18.21317792,0.354037257,0.514895321,0.43186322,0.366265895
C08,46,C08-46,P506T-UBQLN2,2,101.5994398,127.5457875,NA,NA,54.25243724,34.32476213,NA,NA,0.533983626,0.269117176,NA,NA
C08,47,C08-47,P506T-UBQLN2,4,111.7456647,161.2400835,156.2385321,169.0217391,66.53009268,124.8134591,141.4921075,76.49051209,0.595370683,0.77408456,0.905615956,0.452548367
C08,48,C08-48,P506T-UBQLN2,4,66.28937729,78.74184783,71.7690583,68.45685279,18.13766437,27.5019009,24.75517851,25.38404344,0.273613437,0.349266644,0.344928289,0.370803541
C08,49,C08-49,P506T-UBQLN2,4,89.32804233,115.9723792,100.967615,100.6916579,28.62581635,105.8175323,89.35788143,114.4171215,0.320457223,0.912437367,0.885015274,1.136311824
C08,5,C08-5,P506T-UBQLN2,1,99.56218402,NA,NA,NA,35.33301669,NA,NA,NA,0.354883905,NA,NA,NA
C08,50,C08-50,P506T-UBQLN2,3,78.47619048,90.76047904,80.72530864,NA,23.73804656,32.77901139,39.02929228,NA,0.302487244,0.361159524,0.483482726,NA
C08,51,C08-51,P506T-UBQLN2,9,96.0505618,96.96004994,80.59821429,79.86978637,39.60177792,46.93923505,30.90234036,22.47610538,0.412301367,0.484109023,0.383412221,0.281409359
C08,52,C08-52,P506T-UBQLN2,8,82.94684385,71.9888,59.16688396,59.20861678,35.30875441,35.75930473,21.99421042,20.91077076,0.4256793,0.49673428,0.371731769,0.353171074
C08,53,C08-53,P506T-UBQLN2,1,74.5,NA,NA,NA,49.2739679,NA,NA,NA,0.661395542,NA,NA,NA
C08,54,C08-54,P506T-UBQLN2,4,105.2191781,150.559387,161.2320303,195.4621309,68.76314252,160.0188726,159.5601904,143.7828988,0.653522901,1.062828933,0.989630845,0.735604887
C08,55,C08-55,P506T-UBQLN2,4,60.60797342,68.89912281,70.19963702,72.03889789,16.84044144,30.28828445,36.80566614,24.06659677,0.277858514,0.439603339,0.524299949,0.334077803
C08,56,C08-56,P506T-UBQLN2,9,58.85239852,54.7133758,52.6372549,54.38643068,16.80472785,15.79347239,15.35236833,15.00131534,0.285540237,0.288658343,0.291663544,0.275828275
C08,57,C08-57,P506T-UBQLN2,3,101.3291667,162.429078,105.7005871,NA,40.42096176,225.8910574,90.85838952,NA,0.398907472,1.390705778,0.859582638,NA
C08,59,C08-59,P506T-UBQLN2,4,80.82113821,139.6805112,119.0857143,128.0892857,39.32138426,179.1775678,92.72288236,119.8607987,0.486523515,1.282767125,0.778623052,0.935759756
C08,6,C08-6,P506T-UBQLN2,3,92.52313883,121.0666667,138.9810875,NA,63.14173931,96.97325328,136.622058,NA,0.682442685,0.800990528,0.983026255,NA
C08,60,C08-60,P506T-UBQLN2,7,65.75232198,74.54494382,73.14814815,81.91954887,17.23020116,36.64577941,31.51545879,61.40476085,0.262047037,0.491593092,0.430844247,0.749573962
C08,61,C08-61,P506T-UBQLN2,7,88.49853372,119.3157163,182.0884808,72.49729312,58.35449482,121.369362,209.5438655,33.73438444,0.659383748,1.017211862,1.150780459,0.465319228
C08,63,C08-63,P506T-UBQLN2,7,70.79338843,71.00677966,65.03867403,63.5698324,21.24373213,22.60748237,18.13024232,16.4917242,0.300080736,0.318384843,0.278760946,0.259426894
C08,64,C08-64,P506T-UBQLN2,9,46.35950413,51.61648746,56.70992366,54.29875519,13.32643603,15.47340928,19.75652894,15.95409515,0.287458554,0.299776487,0.34837869,0.293820643
C08,65,C08-65,P506T-UBQLN2,6,80.85772358,80.2294686,74.62468193,75.67352941,21.95153756,29.33766439,21.74236964,20.74741385,0.271483497,0.365671927,0.291356279,0.27417003
C08,66,C08-66,P506T-UBQLN2,3,57.4195122,57.17605634,44.19799499,NA,17.52905907,24.23325596,14.82490609,NA,0.305280529,0.423835737,0.335420331,NA
C08,67,C08-67,P506T-UBQLN2,2,76.85328185,158.3834951,NA,NA,30.47351054,99.54685446,NA,NA,0.39651541,0.628517854,NA,NA
C08,68,C08-68,P506T-UBQLN2,3,76.94713656,75.92270531,71.85416667,NA,15.43771993,15.92627387,17.06586106,NA,0.200627608,0.209769578,0.237506909,NA
C08,7,C08-7,P506T-UBQLN2,4,67.72097977,84.42157676,73.11260054,61.23880597,26.80146104,49.49608173,62.46255867,21.72081301,0.395763043,0.58629658,0.854333702,0.354690342
C08,70,C08-70,P506T-UBQLN2,7,65.40138408,61.82102273,59.01851852,59.58967391,15.57229367,15.85783113,15.85907434,14.78735513,0.238103427,0.256511951,0.268713528,0.248152979
C08,71,C08-71,P506T-UBQLN2,1,74.79017857,NA,NA,NA,15.98117453,NA,NA,NA,0.213680123,NA,NA,NA
C08,72,C08-72,P506T-UBQLN2,1,57.88372093,NA,NA,NA,15.48924503,NA,NA,NA,0.267592421,NA,NA,NA
C08,73,C08-73,P506T-UBQLN2,1,87.33175355,NA,NA,NA,18.22772968,NA,NA,NA,0.208718237,NA,NA,NA
C08,74,C08-74,P506T-UBQLN2,4,59.24886878,51.39274924,46.91826087,49.70538244,15.62300662,16.00310984,15.58612305,15.6264249,0.263684471,0.311388475,0.332197374,0.314380941
C08,75,C08-75,P506T-UBQLN2,3,77.55833333,99.44109589,145.5466035,NA,26.64216452,69.84543896,133.8715217,NA,0.343511308,0.70238002,0.919784581,NA
C08,76,C08-76,P506T-UBQLN2,3,70.03669725,93.4495114,117.5460526,NA,19.73769579,49.05305137,58.52623555,NA,0.28181934,0.524915012,0.497900476,NA
C08,77,C08-77,P506T-UBQLN2,3,65.16525424,65.54945055,69.6391129,NA,15.00064336,16.26430984,17.46785072,NA,0.23019389,0.248122749,0.250833906,NA
C08,78,C08-78,P506T-UBQLN2,1,55.352657,NA,NA,NA,16.85677891,NA,NA,NA,0.304534232,NA,NA,NA
C08,79,C08-79,P506T-UBQLN2,9,89.04059041,97.5412844,95.89837997,106.3844252,19.53524145,37.91250964,33.94442283,55.11026641,0.219397034,0.388681673,0.353962422,0.518029461
C08,8,C08-8,P506T-UBQLN2,1,68.66751269,NA,NA,NA,26.43085242,NA,NA,NA,0.384910584,NA,NA,NA
C08,80,C08-80,P506T-UBQLN2,9,63.09745763,56.11,52.90136986,59.47058824,16.35941113,15.43214934,16.04176478,14.58874525,0.259272112,0.27503385,0.303239119,0.245310256
C08,81,C08-81,P506T-UBQLN2,8,97.81725888,111.9651741,87.03153153,107.4027778,37.29246609,52.55420117,23.73889302,41.5898157,0.38124628,0.46937989,0.272761982,0.387232217
C08,82,C08-82,P506T-UBQLN2,1,89.57676349,NA,NA,NA,21.79447852,NA,NA,NA,0.243305046,NA,NA,NA
C08,83,C08-83,P506T-UBQLN2,9,93.504,80.11052632,64.93836247,70.09750567,77.70386081,56.5884812,31.49432084,28.61507806,0.831021783,0.706380095,0.484987912,0.408218207
C08,84,C08-84,P506T-UBQLN2,9,51.03153153,42.84352078,39.34729064,43.32054795,18.59584126,16.59616603,16.15305733,15.23114113,0.364399043,0.387366998,0.410525276,0.351591608
C08,85,C08-85,P506T-UBQLN2,3,58.36744186,57.63082437,55.32712766,NA,15.23459528,15.10144607,16.6612657,NA,0.261011872,0.262037655,0.301140985,NA
C08,86,C08-86,P506T-UBQLN2,9,65.86120996,66.33962264,67.96821516,60.83626761,17.76893879,22.25427107,21.48170239,15.38850019,0.269793689,0.335459718,0.31605512,0.252949446
C08,87,C08-87,P506T-UBQLN2,4,55.92511013,57,51.91823385,61.00956938,14.71187702,15.19650611,16.06954997,16.19941237,0.26306389,0.26660537,0.309516499,0.265522483
C08,88,C08-88,P506T-UBQLN2,9,63.40384615,66.73891626,63.06036446,67.02564103,14.81684283,16.56442305,16.01536139,16.28588689,0.233689969,0.248197363,0.253968741,0.24297995
C08,9,C08-9,P506T-UBQLN2,3,66.46480938,87.6299435,94.97073171,NA,30.43438342,60.63409108,87.55097445,NA,0.457902215,0.691933472,0.921873222,NA
C08,90,C08-90,P506T-UBQLN2,1,78.23584906,NA,NA,NA,21.88178009,NA,NA,NA,0.279689942,NA,NA,NA
C08,91,C08-91,P506T-UBQLN2,1,89.91219512,NA,NA,NA,42.0297467,NA,NA,NA,0.467453237,NA,NA,NA
C08,92,C08-92,P506T-UBQLN2,9,50.42564103,70.00628931,72.21542553,68.58837772,16.33270618,29.06206693,39.6077023,31.86822232,0.323896848,0.415135086,0.548465955,0.464630064
C09,1,C09-1,P506T-UBQLN2,2,67.88428246,59.72532189,NA,NA,28.18945511,16.39957351,NA,NA,0.415257466,0.274583259,NA,NA
C09,10,C09-10,P506T-UBQLN2,3,63.47709924,80.27951153,98.07846715,NA,27.60540954,58.76578192,56.4706116,NA,0.434887698,0.732014692,0.57576972,NA
C09,11,C09-11,P506T-UBQLN2,9,69.65684211,80.86616541,77.91219512,50.36363636,32.47551516,59.6096461,20.11266068,16.953601,0.466221468,0.737139517,0.258145219,0.336623847
C09,12,C09-12,P506T-UBQLN2,1,71.5,NA,NA,NA,17.51421588,NA,NA,NA,0.244954068,NA,NA,NA
C09,13,C09-13,P506T-UBQLN2,9,103.9964349,90.20984456,81.027,83.49816124,40.60671759,23.81067394,25.12608746,19.05807204,0.390462592,0.263947622,0.310095246,0.22824541
C09,15,C09-15,P506T-UBQLN2,1,97.7431694,NA,NA,NA,90.66651385,NA,NA,NA,0.927599488,NA,NA,NA
C09,16,C09-16,P506T-UBQLN2,1,42.6118068,NA,NA,NA,17.4852231,NA,NA,NA,0.41033752,NA,NA,NA
C09,17,C09-17,P506T-UBQLN2,2,106.1801619,108.8661417,NA,NA,27.88136251,38.63633146,NA,NA,0.262585421,0.354897591,NA,NA
C09,18,C09-18,P506T-UBQLN2,3,88.26022305,109.761658,107.8404118,NA,42.80650614,101.5804522,37.51585184,NA,0.485003376,0.925463901,0.347883054,NA
C09,19,C09-19,P506T-UBQLN2,7,109.7344064,138.4716692,149.8862745,141.3833805,57.803402,102.8751509,120.8502671,124.7488444,0.526757321,0.742932843,0.806279745,0.882344473
C09,2,C09-2,P506T-UBQLN2,3,50.29166667,66.705,63.26364692,NA,16.93142829,25.74389199,24.46308822,NA,0.336664688,0.385936466,0.386684762,NA
C09,21,C09-21,P506T-UBQLN2,8,119.037037,146.7257143,146.3095559,147.9443207,87.86101695,213.4690989,158.6970704,211.9462606,0.738098151,1.454885396,1.084666477,1.432608292
C09,22,C09-22,P506T-UBQLN2,3,110.8479532,111.9390681,106.5947282,NA,34.23141463,39.81138164,45.31875579,NA,0.308814134,0.355652252,0.425150067,NA
C09,23,C09-23,P506T-UBQLN2,3,134.2642487,159.5621622,168.0293578,NA,66.69140607,144.4144724,107.1888972,NA,0.496717531,0.905067156,0.637917675,NA
C09,24,C09-24,P506T-UBQLN2,2,99.50964187,98.26070764,NA,NA,47.63881315,22.6031878,NA,NA,0.478735651,0.230032821,NA,NA
C09,25,C09-25,P506T-UBQLN2,9,102.5596107,122.0096339,99.02118003,80.81358885,47.86089153,87.82704312,54.23437265,34.42066711,0.46666413,0.719836953,0.54770477,0.425926723
C09,26,C09-26,P506T-UBQLN2,1,106.0094787,NA,NA,NA,96.52932126,NA,NA,NA,0.910572549,NA,NA,NA
C09,27,C09-27,P506T-UBQLN2,9,83.94392523,80.88272583,83.34916201,76.80912162,25.54209711,25.67791857,19.18378875,19.70189278,0.304275706,0.317470984,0.230161747,0.256504597
C09,28,C09-28,P506T-UBQLN2,1,69.40540541,NA,NA,NA,27.47733274,NA,NA,NA,0.395896149,NA,NA,NA
C09,29,C09-29,P506T-UBQLN2,8,80.66849315,80.14183381,88.75911252,82.78688525,24.48588566,25.4766863,26.7633103,23.06465394,0.303537164,0.317894976,0.301527466,0.278602751
C09,3,C09-3,P506T-UBQLN2,1,53.60336012,NA,NA,NA,20.41769139,NA,NA,NA,0.3809032,NA,NA,NA
C09,30,C09-30,P506T-UBQLN2,5,88.63030303,98.50660066,95.57467994,123.819398,27.31782063,36.72077032,69.17660239,118.6828951,0.308222128,0.372774718,0.723796328,0.95851617
C09,31,C09-31,P506T-UBQLN2,3,138.29274,176.2365269,229.6396104,NA,119.7149269,204.0864068,243.4392441,NA,0.865663135,1.158025582,1.060092567,NA
C09,32,C09-32,P506T-UBQLN2,2,119.0556962,150.9368601,NA,NA,70.97781388,124.2060016,NA,NA,0.596173187,0.822900394,NA,NA
C09,33,C09-33,P506T-UBQLN2,4,74.11345646,75.46282528,68.04613095,75.38758621,21.05202259,23.3013137,19.68711999,22.63217387,0.284051286,0.308778708,0.289320197,0.300210884
C09,34,C09-34,P506T-UBQLN2,3,95.06470588,126.8400621,136.2239011,NA,28.79177663,62.99275969,102.5189108,NA,0.302865047,0.496631416,0.75257653,NA
C09,35,C09-35,P506T-UBQLN2,2,82.47164179,102.7922535,NA,NA,26.77041587,70.7146802,NA,NA,0.324601467,0.687937834,NA,NA
C09,36,C09-36,P506T-UBQLN2,7,46.16483516,46.13424658,43.91022965,43.68778281,18.21298317,17.69423882,15.5029218,14.81827431,0.394520702,0.383538047,0.353059456,0.339185771
C09,38,C09-38,P506T-UBQLN2,9,88.66057441,78.68502582,88.93072824,72.74681849,24.33726659,17.81514178,16.07820024,16.04803359,0.274499311,0.226410827,0.180794654,0.220601174
C09,39,C09-39,P506T-UBQLN2,3,111.1528822,130.6603774,145.6232791,NA,27.11867885,55.25457397,59.23616431,NA,0.243976389,0.422886992,0.406776751,NA
C09,4,C09-4,P506T-UBQLN2,1,82.37939698,NA,NA,NA,33.71666271,NA,NA,NA,0.409285136,NA,NA,NA
C09,40,C09-40,P506T-UBQLN2,4,101.4221106,128.0960307,99.01783439,67.05509182,54.23198553,85.8555482,97.19027729,18.0295242,0.534715608,0.670243627,0.981543152,0.268876288
C09,41,C09-41,P506T-UBQLN2,4,66.44701987,76.17142857,67.50731707,70.87328767,17.94441863,17.43721097,15.58066955,15.04335192,0.270056034,0.228920624,0.230799715,0.212257007
C09,42,C09-42,P506T-UBQLN2,7,63.50694444,59.54385965,74.47109827,54.48571429,20.48644421,17.58362161,16.62943721,15.69477577,0.32258589,0.295305372,0.22330055,0.288053042
C09,43,C09-43,P506T-UBQLN2,1,54.26470588,NA,NA,NA,22.18979833,NA,NA,NA,0.408917693,NA,NA,NA
C09,44,C09-44,P506T-UBQLN2,8,100.8728522,114.8917197,126.1129363,143.203125,33.09147457,66.05517024,94.32863158,129.4874879,0.328051342,0.574934124,0.747969513,0.904222501
C09,45,C09-45,P506T-UBQLN2,9,89.45033113,103.2382716,116.9863714,90.44727592,23.61787087,41.47143913,35.41315868,15.95824232,0.264033353,0.401706058,0.302711831,0.176436959
C09,46,C09-46,P506T-UBQLN2,1,70.95652174,NA,NA,NA,23.20681108,NA,NA,NA,0.327056774,NA,NA,NA
C09,47,C09-47,P506T-UBQLN2,9,67.01724138,72.26565875,74.9267101,70.15717822,17.26116968,20.67428803,17.68147883,17.39078503,0.257563118,0.286087312,0.235983654,0.247883188
C09,48,C09-48,P506T-UBQLN2,5,70.6377709,99.26204239,97.59459459,66.01847291,38.53817291,81.37617356,107.5671094,43.39974465,0.54557459,0.819811598,1.102183065,0.657387891
C09,5,C09-5,P506T-UBQLN2,5,73.05652759,60.04483188,56.97866667,59.99813433,36.54904384,26.28577467,23.49177611,20.51951193,0.500284438,0.437769144,0.412290731,0.3420025
C09,50,C09-50,P506T-UBQLN2,2,66.75895765,78.09793814,NA,NA,21.90713022,50.54992119,NA,NA,0.32815267,0.647263198,NA,NA
C09,51,C09-51,P506T-UBQLN2,1,63.69592476,NA,NA,NA,26.95517612,NA,NA,NA,0.423185254,NA,NA,NA
C09,52,C09-52,P506T-UBQLN2,1,128.3362319,NA,NA,NA,62.63357893,NA,NA,NA,0.488042839,NA,NA,NA
C09,53,C09-53,P506T-UBQLN2,7,75.67428571,89.3875969,77.36095764,82.75483215,31.86941519,51.84649526,43.49660244,46.20149063,0.421139293,0.580018896,0.562255222,0.558293569
