well,id,well-id,well-id,puncta,group,last_tp,Cy5-mean-1,Cy5-mean-2,Cy5-mean-3,Cy5-mean-4,Cy5-std-1,Cy5-std-2,Cy5-std-3,Cy5-std-4,Cy5-CV-1,Cy5-CV-2,Cy5-CV-3,Cy5-CV-4
A11,1,A11-1,A11-1,0,ubqln2-P506T-?UBL,2,70.67600897,84.75409836,NA,NA,27.61907296,25.96807986,NA,NA,0.390784276,0.306393205,NA,NA
A11,10,A11-10,A11-10,0,ubqln2-P506T-?UBL,1,105.7727273,NA,NA,NA,37.66194305,NA,NA,NA,0.356064782,NA,NA,NA
A11,13,A11-13,A11-13,0,ubqln2-P506T-?UBL,6,109.592,144.1577726,146.3700234,178.3180077,36.91163416,80.41371089,83.83994923,107.0366895,0.336809568,0.557817379,0.572794533,0.600257321
A11,15,A11-15,A11-15,0,ubqln2-P506T-?UBL,1,80.69122807,NA,NA,NA,26.07558703,NA,NA,NA,0.323152685,NA,NA,NA
A11,16,A11-16,A11-16,0,ubqln2-P506T-?UBL,1,60.3251634,NA,NA,NA,27.25917404,NA,NA,NA,0.451870704,NA,NA,NA
A11,17,A11-17,A11-17,0,ubqln2-P506T-?UBL,1,81.97054264,NA,NA,NA,30.94171666,NA,NA,NA,0.37747361,NA,NA,NA
A11,19,A11-19,A11-19,0,ubqln2-P506T-?UBL,1,91.38250429,NA,NA,NA,22.77075332,NA,NA,NA,0.249180666,NA,NA,NA
A11,25,A11-25,A11-25,0,ubqln2-P506T-?UBL,1,65.26209677,NA,NA,NA,33.44952648,NA,NA,NA,0.5125414,NA,NA,NA
A11,27,A11-27,A11-27,0,ubqln2-P506T-?UBL,1,69.77336449,NA,NA,NA,32.36405848,NA,NA,NA,0.463845462,NA,NA,NA
A11,30,A11-30,A11-30,0,ubqln2-P506T-?UBL,9,104.0951087,95.38695652,95.7377313,90.94677312,34.69406944,26.62718135,101.1125103,124.2626148,0.333292024,0.279149082,1.056140656,1.366322416
A11,31,A11-31,A11-31,0,ubqln2-P506T-?UBL,1,96.37333333,NA,NA,NA,36.97606673,NA,NA,NA,0.383675291,NA,NA,NA
A11,32,A11-32,A11-32,0,ubqln2-P506T-?UBL,1,96.55855856,NA,NA,NA,33.81752429,NA,NA,NA,0.350228139,NA,NA,NA
A11,35,A11-35,A11-35,0,ubqln2-P506T-?UBL,3,99.03138075,109.0404798,144.5306667,NA,36.5829295,54.06894797,42.73844163,NA,0.369407447,0.495861244,0.295705006,NA
A11,37,A11-37,A11-37,0,ubqln2-P506T-?UBL,1,49.40509259,NA,NA,NA,17.8172376,NA,NA,NA,0.360635648,NA,NA,NA
A11,38,A11-38,A11-38,0,ubqln2-P506T-?UBL,1,78.3793911,NA,NA,NA,31.17813662,NA,NA,NA,0.397784879,NA,NA,NA
A11,39,A11-39,A11-39,0,ubqln2-P506T-?UBL,3,90.42095588,112.3836478,91.19571429,NA,28.38730949,41.55602398,23.18189525,NA,0.313946134,0.369769311,0.254199393,NA
A11,4,A11-4,A11-4,0,ubqln2-P506T-?UBL,9,84.61670762,109.2305296,160.2504604,173.7406807,31.39129312,106.677082,180.8873256,250.9516943,0.370982209,0.976623315,1.12877882,1.44440377
A11,40,A11-40,A11-40,0,ubqln2-P506T-?UBL,2,88.37149028,104.9565891,NA,NA,36.87577956,58.21271851,NA,NA,0.417281404,0.55463615,NA,NA
A11,41,A11-41,A11-41,0,ubqln2-P506T-?UBL,1,98.19414894,NA,NA,NA,30.83340734,NA,NA,NA,0.314004528,NA,NA,NA
A11,43,A11-43,A11-43,0,ubqln2-P506T-?UBL,1,67.1747851,NA,NA,NA,39.66602474,NA,NA,NA,0.59048979,NA,NA,NA
A11,49,A11-49,A11-49,0,ubqln2-P506T-?UBL,9,81.08762887,136.8961424,138.2657952,179.7090909,36.01728611,87.78570761,112.1439276,191.9803421,0.444177325,0.641257716,0.811074984,1.068283975
A11,50,A11-50,A11-50,0,ubqln2-P506T-?UBL,3,81.77710843,153.6639839,188.1158358,NA,26.42216952,96.54121924,156.0086181,NA,0.323099826,0.628261853,0.82932209,NA
A11,57,A11-57,A11-57,0,ubqln2-P506T-?UBL,9,76.45482866,64.96276596,69.00235294,67.22117647,18.19670942,14.97333434,15.60037689,17.48782497,0.238006019,0.230491022,0.226084709,0.260153509
A11,60,A11-60,A11-60,0,ubqln2-P506T-?UBL,9,68.9,62.88559322,65,58.51312336,25.34344097,17.10336361,17.12403036,18.65209764,0.367829332,0.271975865,0.263446621,0.318767766
A11,64,A11-64,A11-64,0,ubqln2-P506T-?UBL,9,95.75415282,143.9255663,195.2810903,205.1866516,31.16368784,136.7309536,163.2841329,229.8440604,0.325455209,0.950011573,0.836149228,1.120170628
A11,65,A11-65,A11-65,0,ubqln2-P506T-?UBL,1,84.63197026,NA,NA,NA,22.08403729,NA,NA,NA,0.26094202,NA,NA,NA
A11,66,A11-66,A11-66,0,ubqln2-P506T-?UBL,7,81.92473118,142.9180328,161.3913934,197.9632546,37.99450155,99.46844436,114.1484352,182.473451,0.463773283,0.695982462,0.70727709,0.921754148
A11,8,A11-8,A11-8,0,ubqln2-P506T-?UBL,1,96.80720721,NA,NA,NA,35.21901542,NA,NA,NA,0.363805717,NA,NA,NA
A11,81,A11-81,A11-81,0,ubqln2-P506T-?UBL,9,60.83783784,73.18461538,82.5,78.72824632,16.95803806,16.78395966,17.65364353,23.07109767,0.27874163,0.229337267,0.213983558,0.29304727
A11,84,A11-84,A11-84,0,ubqln2-P506T-?UBL,2,68.45583039,160.0357942,NA,NA,20.70047181,186.9528373,NA,NA,0.302391654,1.168193892,NA,NA
A11,86,A11-86,A11-86,0,ubqln2-P506T-?UBL,9,64.42735043,108.9379475,125.8946015,119.315,21.98438305,84.68952685,119.8490554,101.8999547,0.34122749,0.777410708,0.951979306,0.854041443
A11,88,A11-88,A11-88,0,ubqln2-P506T-?UBL,3,66.19730942,56.3125,66.57534247,NA,16.99872303,15.89851945,15.8191126,NA,0.25678873,0.282326649,0.237612185,NA
A11,89,A11-89,A11-89,0,ubqln2-P506T-?UBL,7,61.89903846,91.46976744,121.3822222,145.7689076,19.42253843,66.00308497,102.8921146,140.417539,0.313777708,0.72158361,0.847670381,0.963288683
A11,9,A11-9,A11-9,0,ubqln2-P506T-?UBL,1,117.0976431,NA,NA,NA,57.12259155,NA,NA,NA,0.487820165,NA,NA,NA
A11,91,A11-91,A11-91,0,ubqln2-P506T-?UBL,3,55.52136752,78.80939948,87.83495146,NA,16.97615134,45.91174091,57.98028156,NA,0.305758883,0.582566816,0.660104897,NA
A11,92,A11-92,A11-92,0,ubqln2-P506T-?UBL,9,76.35576923,124.8346774,129.5,101.2024793,36.74651168,83.098276,95.31559688,96.02253262,0.481253899,0.665666606,0.736027775,0.94881601
A11,93,A11-93,A11-93,0,ubqln2-P506T-?UBL,9,64.16267943,115.2302406,104.8042813,118.5409836,20.51868898,107.1374903,58.61165079,102.5579611,0.319791648,0.929768868,0.55924863,0.865168805
A11,96,A11-96,A11-96,0,ubqln2-P506T-?UBL,9,66.82978723,203.756871,307.0261438,495.2271186,16.79427353,120.4132335,242.7590914,535.3767778,0.251299222,0.590965266,0.790678893,1.081073224
A11,98,A11-98,A11-98,0,ubqln2-P506T-?UBL,1,69.14622642,NA,NA,NA,23.59369789,NA,NA,NA,0.341214541,NA,NA,NA
B11,1,B11-1,B11-1,0,ubqln2-P506T-?UBL,2,73.09659486,86.56115108,NA,NA,46.0132287,39.78035289,NA,NA,0.629485256,0.459563585,NA,NA
B11,11,B11-11,B11-11,0,ubqln2-P506T-?UBL,1,57.69771863,NA,NA,NA,19.60081365,NA,NA,NA,0.339715575,NA,NA,NA
B11,12,B11-12,B11-12,0,ubqln2-P506T-?UBL,1,94.58438819,NA,NA,NA,44.61691427,NA,NA,NA,0.471715419,NA,NA,NA
B11,13,B11-13,B11-13,0,ubqln2-P506T-?UBL,1,73.57938144,NA,NA,NA,20.69235597,NA,NA,NA,0.281224924,NA,NA,NA
B11,14,B11-14,B11-14,0,ubqln2-P506T-?UBL,3,74.72407407,100.9017857,93.01538462,NA,27.57857082,51.62453905,29.4182007,NA,0.369072098,0.51163157,0.316272419,NA
B11,15,B11-15,B11-15,0,ubqln2-P506T-?UBL,2,100.1069959,124.6272727,NA,NA,51.71591512,71.30957593,NA,NA,0.516606404,0.572182752,NA,NA
B11,17,B11-17,B11-17,0,ubqln2-P506T-?UBL,2,58.05882353,235.0091463,NA,NA,18.73019138,175.5928023,NA,NA,0.322607146,0.747174334,NA,NA
B11,18,B11-18,B11-18,0,ubqln2-P506T-?UBL,1,82.03547297,NA,NA,NA,26.66858205,NA,NA,NA,0.325085979,NA,NA,NA
B11,2,B11-2,B11-2,0,ubqln2-P506T-?UBL,4,73.4011713,84.29471033,114.0692124,72.97435897,38.89754683,45.92350772,83.25343017,20.0600217,0.529930874,0.544797029,0.729850136,0.274891373
B11,20,B11-20,B11-20,0,ubqln2-P506T-?UBL,2,59.88729017,59.37278107,NA,NA,19.33596087,22.60367499,NA,NA,0.32287253,0.380707701,NA,NA
B11,23,B11-23,B11-23,0,ubqln2-P506T-?UBL,9,87.5,151.092,150.0338542,148.7106599,23.66689505,86.01364738,100.7424077,86.21592265,0.270478801,0.569279958,0.671464505,0.57975617
B11,24,B11-24,B11-24,0,ubqln2-P506T-?UBL,1,108.957115,NA,NA,NA,24.41331311,NA,NA,NA,0.224063505,NA,NA,NA
B11,26,B11-26,B11-26,0,ubqln2-P506T-?UBL,1,41.80952381,NA,NA,NA,15.32712089,NA,NA,NA,0.366594008,NA,NA,NA
B11,27,B11-27,B11-27,0,ubqln2-P506T-?UBL,1,92.9375,NA,NA,NA,24.99483801,NA,NA,NA,0.26894244,NA,NA,NA
B11,29,B11-29,B11-29,0,ubqln2-P506T-?UBL,1,82.95567867,NA,NA,NA,19.10441428,NA,NA,NA,0.230296643,NA,NA,NA
B11,3,B11-3,B11-3,0,ubqln2-P506T-?UBL,1,66.86755556,NA,NA,NA,37.64870682,NA,NA,NA,0.563033993,NA,NA,NA
B11,32,B11-32,B11-32,0,ubqln2-P506T-?UBL,1,46.93506494,NA,NA,NA,15.98663213,NA,NA,NA,0.340611697,NA,NA,NA
B11,34,B11-34,B11-34,0,ubqln2-P506T-?UBL,3,99.32643678,108.1,111.1736264,NA,41.04731349,36.67218416,37.05129452,NA,0.41325668,0.339243147,0.333274138,NA
B11,35,B11-35,B11-35,0,ubqln2-P506T-?UBL,2,73.33441558,81.99295775,NA,NA,21.62749537,26.63705716,NA,NA,0.294916039,0.324870061,NA,NA
B11,36,B11-36,B11-36,0,ubqln2-P506T-?UBL,9,110.3014019,91.43776824,99.99764706,111.8362283,42.99250421,42.90789355,66.85916713,79.55950675,0.389772963,0.469257883,0.668607403,0.711392971
B11,4,B11-4,B11-4,0,ubqln2-P506T-?UBL,3,96.4788961,95.37810945,99.03631961,NA,35.81191228,35.16046587,20.73927012,NA,0.371189076,0.368642931,0.209410752,NA
B11,42,B11-42,B11-42,0,ubqln2-P506T-?UBL,4,74.44715447,88.93877551,66.70299145,56.57117117,25.16090331,24.08205205,18.11936419,16.27798706,0.33796998,0.270771122,0.271642453,0.287743505
B11,45,B11-45,B11-45,0,ubqln2-P506T-?UBL,1,88.32673267,NA,NA,NA,32.66191722,NA,NA,NA,0.369785185,NA,NA,NA
B11,46,B11-46,B11-46,0,ubqln2-P506T-?UBL,6,105.233244,87.24509804,97.00223714,87.1019943,26.57775823,21.32081569,18.31290286,20.17265565,0.252560476,0.24437838,0.188788459,0.231598092
B11,5,B11-5,B11-5,0,ubqln2-P506T-?UBL,1,82.47087379,NA,NA,NA,34.76616235,NA,NA,NA,0.421556857,NA,NA,NA
B11,51,B11-51,B11-51,0,ubqln2-P506T-?UBL,2,89.35759494,149.7809365,NA,NA,27.66267145,65.05801762,NA,NA,0.309572695,0.434354459,NA,NA
B11,53,B11-53,B11-53,0,ubqln2-P506T-?UBL,1,65.25617284,NA,NA,NA,21.66892707,NA,NA,NA,0.332059422,NA,NA,NA
B11,55,B11-55,B11-55,0,ubqln2-P506T-?UBL,3,108.2387543,174.6328125,211.9624478,NA,36.24181215,124.6342067,248.2373802,NA,0.334832125,0.713692948,1.171138486,NA
B11,6,B11-6,B11-6,0,ubqln2-P506T-?UBL,1,113.1194226,NA,NA,NA,67.06376615,NA,NA,NA,0.592858102,NA,NA,NA
B11,63,B11-63,B11-63,0,ubqln2-P506T-?UBL,1,50.87747036,NA,NA,NA,21.6859731,NA,NA,NA,0.426239216,NA,NA,NA
B11,65,B11-65,B11-65,0,ubqln2-P506T-?UBL,9,59.46735395,74.04576271,73.98217636,68.21478873,19.28199487,32.40259888,33.6081975,40.67045065,0.324245045,0.437602338,0.454274248,0.596211634
B11,66,B11-66,B11-66,0,ubqln2-P506T-?UBL,1,88.90613718,NA,NA,NA,19.85066627,NA,NA,NA,0.22327667,NA,NA,NA
B11,67,B11-67,B11-67,0,ubqln2-P506T-?UBL,1,72.08870968,NA,NA,NA,18.65886977,NA,NA,NA,0.258832067,NA,NA,NA
B11,7,B11-7,B11-7,0,ubqln2-P506T-?UBL,1,73.60030628,NA,NA,NA,22.07077159,NA,NA,NA,0.299873366,NA,NA,NA
B11,70,B11-70,B11-70,0,ubqln2-P506T-?UBL,1,77.05536332,NA,NA,NA,23.77759655,NA,NA,NA,0.308578086,NA,NA,NA
B11,73,B11-73,B11-73,0,ubqln2-P506T-?UBL,1,56.52238806,NA,NA,NA,19.34270007,NA,NA,NA,0.342213072,NA,NA,NA
B11,74,B11-74,B11-74,0,ubqln2-P506T-?UBL,9,56.90638298,64.5995086,66.61271676,56.41106719,17.12083966,25.47204084,20.1550424,17.25308577,0.300859741,0.394307037,0.302570491,0.305845761
B11,76,B11-76,B11-76,0,ubqln2-P506T-?UBL,1,51.77480916,NA,NA,NA,15.20115927,NA,NA,NA,0.293601454,NA,NA,NA
B11,78,B11-78,B11-78,0,ubqln2-P506T-?UBL,1,89.56086957,NA,NA,NA,21.60078982,NA,NA,NA,0.241185575,NA,NA,NA
B11,79,B11-79,B11-79,0,ubqln2-P506T-?UBL,1,85.08208955,NA,NA,NA,21.64315359,NA,NA,NA,0.254379667,NA,NA,NA
B11,82,B11-82,B11-82,0,ubqln2-P506T-?UBL,1,90.28310502,NA,NA,NA,22.19449595,NA,NA,NA,0.245832218,NA,NA,NA
B11,84,B11-84,B11-84,0,ubqln2-P506T-?UBL,1,98.96698113,NA,NA,NA,28.99648392,NA,NA,NA,0.292991497,NA,NA,NA
B11,88,B11-88,B11-88,0,ubqln2-P506T-?UBL,1,98.005,NA,NA,NA,56.88475169,NA,NA,NA,0.580427036,NA,NA,NA
B11,89,B11-89,B11-89,0,ubqln2-P506T-?UBL,8,65.16742081,60.58132045,65.0078125,64.70242215,24.7079599,19.51435919,21.33537852,23.976806,0.379145892,0.322118419,0.328197146,0.370570455
C11,11,C11-11,C11-11,0,ubqln2-P506T-?UBL,9,103.4165029,127.1860465,104.7112861,110.4066194,25.43892495,48.1009867,34.8009051,43.946509,0.245985159,0.378193898,0.332351043,0.398042339
C11,14,C11-14,C11-14,0,ubqln2-P506T-?UBL,1,86.99143836,NA,NA,NA,24.12676841,NA,NA,NA,0.277346471,NA,NA,NA
C11,15,C11-15,C11-15,0,ubqln2-P506T-?UBL,7,70.25494071,73.78156997,68.21933086,54.8125,20.90360488,34.13604685,34.01410485,16.73339507,0.297539286,0.462663601,0.498599216,0.305284289
C11,18,C11-18,C11-18,0,ubqln2-P506T-?UBL,2,96.2992,111.7968037,NA,NA,36.21745545,50.51042922,NA,NA,0.376093004,0.451805665,NA,NA
C11,2,C11-2,C11-2,0,ubqln2-P506T-?UBL,2,104.7043902,134.2594872,NA,NA,39.22151513,78.56739945,NA,NA,0.374592842,0.585190671,NA,NA
C11,20,C11-20,C11-20,0,ubqln2-P506T-?UBL,9,103.4081272,118.8695652,99.26251097,116.3618352,25.99166497,104.4257191,25.375607,71.65887388,0.251350311,0.878489956,0.255641397,0.615827979
C11,21,C11-21,C11-21,0,ubqln2-P506T-?UBL,1,60.87747748,NA,NA,NA,21.76664398,NA,NA,NA,0.357548389,NA,NA,NA
C11,23,C11-23,C11-23,0,ubqln2-P506T-?UBL,1,74.45686275,NA,NA,NA,30.61700639,NA,NA,NA,0.411204626,NA,NA,NA
C11,24,C11-24,C11-24,0,ubqln2-P506T-?UBL,1,124.0671141,NA,NA,NA,28.8004003,NA,NA,NA,0.232135651,NA,NA,NA
C11,26,C11-26,C11-26,0,ubqln2-P506T-?UBL,1,87.484,NA,NA,NA,31.32994963,NA,NA,NA,0.358122052,NA,NA,NA
C11,3,C11-3,C11-3,0,ubqln2-P506T-?UBL,8,79.750934,96.51740506,72.91236611,51.12855741,31.56333818,54.38246251,27.61743295,18.86817444,0.3957739,0.563447209,0.378775706,0.369033968
C11,35,C11-35,C11-35,0,ubqln2-P506T-?UBL,7,63.15860735,151.7736626,160.5093697,233.9338843,18.16510323,142.2506851,173.8194186,270.4213191,0.287610889,0.937255402,1.082923813,1.155973278
C11,36,C11-36,C11-36,0,ubqln2-P506T-?UBL,1,79.6,NA,NA,NA,28.92926365,NA,NA,NA,0.36343296,NA,NA,NA
C11,39,C11-39,C11-39,0,ubqln2-P506T-?UBL,9,82.53807107,93.0005385,75.72519894,74.82440907,24.39927648,101.8562055,36.06620536,35.81732667,0.29561239,1.095221674,0.476277459,0.478685059
C11,4,C11-4,C11-4,0,ubqln2-P506T-?UBL,1,66.95425435,NA,NA,NA,23.46338396,NA,NA,NA,0.35043903,NA,NA,NA
C11,45,C11-45,C11-45,0,ubqln2-P506T-?UBL,1,86.17039106,NA,NA,NA,29.23955222,NA,NA,NA,0.339322496,NA,NA,NA
C11,46,C11-46,C11-46,0,ubqln2-P506T-?UBL,1,110.0912052,NA,NA,NA,23.56164873,NA,NA,NA,0.214019355,NA,NA,NA
C11,47,C11-47,C11-47,0,ubqln2-P506T-?UBL,1,63.83274021,NA,NA,NA,17.66887393,NA,NA,NA,0.276799553,NA,NA,NA
C11,5,C11-5,C11-5,0,ubqln2-P506T-?UBL,1,58.58218126,NA,NA,NA,17.55921967,NA,NA,NA,0.299736529,NA,NA,NA
C11,51,C11-51,C11-51,0,ubqln2-P506T-?UBL,6,115.1050847,234.342803,229.8651102,267.1576507,41.50784048,206.9025579,305.0889857,267.027492,0.360608227,0.882905535,1.327252254,0.999512802
C11,52,C11-52,C11-52,0,ubqln2-P506T-?UBL,1,75.99047619,NA,NA,NA,17.94090577,NA,NA,NA,0.236094135,NA,NA,NA
C11,55,C11-55,C11-55,0,ubqln2-P506T-?UBL,6,56.90506329,124.9450549,155.7777778,135.9196787,16.43660163,91.59515711,227.5858569,197.1992489,0.288842516,0.733083491,1.460964845,1.450851346
C11,59,C11-59,C11-59,0,ubqln2-P506T-?UBL,1,54.72887324,NA,NA,NA,24.43013344,NA,NA,NA,0.446384732,NA,NA,NA
C11,6,C11-6,C11-6,0,ubqln2-P506T-?UBL,1,97.02582496,NA,NA,NA,26.0485017,NA,NA,NA,0.268469778,NA,NA,NA
C11,62,C11-62,C11-62,0,ubqln2-P506T-?UBL,9,83.73972603,114.5466238,148.079646,181.2054054,18.90080624,28.43467574,78.56066648,119.1098561,0.225708957,0.248236699,0.53052981,0.657319553
C11,63,C11-63,C11-63,0,ubqln2-P506T-?UBL,1,87.95844875,NA,NA,NA,31.09917906,NA,NA,NA,0.353566707,NA,NA,NA
C11,64,C11-64,C11-64,0,ubqln2-P506T-?UBL,1,101.2802768,NA,NA,NA,28.14349646,NA,NA,NA,0.277877365,NA,NA,NA
C11,66,C11-66,C11-66,0,ubqln2-P506T-?UBL,1,106.4693878,NA,NA,NA,29.49901558,NA,NA,NA,0.277065701,NA,NA,NA
C11,69,C11-69,C11-69,0,ubqln2-P506T-?UBL,9,98.87391304,139.1633888,168.1468927,172.1608911,27.49587665,185.1350832,286.550098,333.4436677,0.278090305,1.330343309,1.704165289,1.936814253
C11,7,C11-7,C11-7,0,ubqln2-P506T-?UBL,1,94.66413374,NA,NA,NA,42.94877088,NA,NA,NA,0.453696339,NA,NA,NA
C11,71,C11-71,C11-71,0,ubqln2-P506T-?UBL,1,84.4270073,NA,NA,NA,32.98302152,NA,NA,NA,0.390669083,NA,NA,NA
C11,78,C11-78,C11-78,0,ubqln2-P506T-?UBL,1,73.61111111,NA,NA,NA,17.13013012,NA,NA,NA,0.232711202,NA,NA,NA
C11,8,C11-8,C11-8,0,ubqln2-P506T-?UBL,1,79.1399177,NA,NA,NA,21.63050887,NA,NA,NA,0.27331983,NA,NA,NA
C11,81,C11-81,C11-81,0,ubqln2-P506T-?UBL,1,72.18552036,NA,NA,NA,16.07890522,NA,NA,NA,0.222744189,NA,NA,NA
C11,9,C11-9,C11-9,0,ubqln2-P506T-?UBL,1,83.26942149,NA,NA,NA,29.54288337,NA,NA,NA,0.354786701,NA,NA,NA
D11,1,D11-1,D11-1,0,ubqln2-P506T-?UBL,2,85.65245203,93.55705996,NA,NA,32.67007926,30.24572373,NA,NA,0.381426083,0.323286385,NA,NA
D11,10,D11-10,D11-10,0,ubqln2-P506T-?UBL,9,96.41122914,131.1341463,109.5292208,94.47029703,32.46703842,78.59189053,75.55976685,46.77110482,0.336755777,0.599324377,0.689859439,0.495087941
D11,100,D11-100,D11-100,0,ubqln2-P506T-?UBL,1,85.34008097,NA,NA,NA,20.80110488,NA,NA,NA,0.243743674,NA,NA,NA
D11,101,D11-101,D11-101,0,ubqln2-P506T-?UBL,1,75.79487179,NA,NA,NA,21.03840138,NA,NA,NA,0.277570248,NA,NA,NA
D11,107,D11-107,D11-107,0,ubqln2-P506T-?UBL,1,49.695,NA,NA,NA,13.90474649,NA,NA,NA,0.27980172,NA,NA,NA
D11,13,D11-13,D11-13,0,ubqln2-P506T-?UBL,4,91.2,154.4876325,202.7773973,230.4771574,23.73867532,115.8387863,328.6600574,138.1792617,0.260292493,0.749825629,1.620792366,0.599535604
D11,14,D11-14,D11-14,0,ubqln2-P506T-?UBL,3,115.2077206,135.0334672,102.1714286,NA,24.04757568,45.25155279,16.19455061,NA,0.208732328,0.335113611,0.158503711,NA
D11,15,D11-15,D11-15,0,ubqln2-P506T-?UBL,3,124.0619137,140.7507463,131.2772727,NA,30.17214391,57.29678398,38.50723582,NA,0.243202309,0.407079788,0.293327512,NA
D11,18,D11-18,D11-18,0,ubqln2-P506T-?UBL,1,59.04674797,NA,NA,NA,18.06311905,NA,NA,NA,0.305912174,NA,NA,NA
D11,2,D11-2,D11-2,0,ubqln2-P506T-?UBL,2,95.72793229,108.8978583,NA,NA,33.89506149,30.29899513,NA,NA,0.354077025,0.278233159,NA,NA
D11,25,D11-25,D11-25,0,ubqln2-P506T-?UBL,1,55.55408389,NA,NA,NA,15.32833623,NA,NA,NA,0.275917361,NA,NA,NA
D11,28,D11-28,D11-28,0,ubqln2-P506T-?UBL,6,76.12780269,56.43902439,50.59387755,54.14512922,24.62634282,16.75017114,13.40927045,16.86647395,0.323486846,0.296783499,0.265037414,0.311504916
D11,29,D11-29,D11-29,0,ubqln2-P506T-?UBL,4,76.85741445,91.57333333,105.2377953,97.37730496,30.68292109,55.3232537,71.40618087,82.05635183,0.399218752,0.60414153,0.678522205,0.842664026
D11,3,D11-3,D11-3,0,ubqln2-P506T-?UBL,3,92.71611526,92.22362869,88.12995595,NA,21.74531161,26.94541659,18.62624106,NA,0.234536483,0.29217476,0.211349715,NA
D11,31,D11-31,D11-31,0,ubqln2-P506T-?UBL,9,106.7197802,117.407767,101.7603448,87.86336418,21.05822759,40.07491453,37.34147384,25.02741778,0.197322629,0.341331034,0.366955064,0.284844747
D11,36,D11-36,D11-36,0,ubqln2-P506T-?UBL,9,108.7694611,178.1099831,207.3819629,287.6846154,35.60239717,99.05494084,162.2926917,313.2931248,0.32731979,0.5561448,0.782578626,1.089015916
D11,42,D11-42,D11-42,0,ubqln2-P506T-?UBL,9,99.18393782,175.8790932,236.1193798,304.5333333,29.95012869,112.7912652,200.8111065,380.6496305,0.301965513,0.641300016,0.850464314,1.249944058
D11,43,D11-43,D11-43,0,ubqln2-P506T-?UBL,2,76.09248555,168.4049217,NA,NA,25.08788255,124.5176619,NA,NA,0.329702498,0.739394435,NA,NA
D11,44,D11-44,D11-44,0,ubqln2-P506T-?UBL,4,86.53316953,83.99272727,84.75238095,89.35076923,29.44379154,24.66436409,21.02876984,26.64432468,0.340260177,0.293648806,0.248120107,0.298199164
D11,45,D11-45,D11-45,0,ubqln2-P506T-?UBL,1,137.4426966,NA,NA,NA,43.996164,NA,NA,NA,0.320105506,NA,NA,NA
D11,51,D11-51,D11-51,0,ubqln2-P506T-?UBL,3,90.96583851,135.4855769,83.47115385,NA,34.42087985,169.9199938,27.80614789,NA,0.378393476,1.254155591,0.333122841,NA
D11,53,D11-53,D11-53,0,ubqln2-P506T-?UBL,1,91.36870027,NA,NA,NA,33.12134072,NA,NA,NA,0.362502045,NA,NA,NA
D11,55,D11-55,D11-55,0,ubqln2-P506T-?UBL,1,106.7578947,NA,NA,NA,35.09849773,NA,NA,NA,0.328767234,NA,NA,NA
D11,58,D11-58,D11-58,0,ubqln2-P506T-?UBL,1,61.00321543,NA,NA,NA,17.68326154,NA,NA,NA,0.289874254,NA,NA,NA
D11,6,D11-6,D11-6,0,ubqln2-P506T-?UBL,1,92.90809969,NA,NA,NA,23.02408254,NA,NA,NA,0.247815665,NA,NA,NA
D11,60,D11-60,D11-60,0,ubqln2-P506T-?UBL,1,107.2011331,NA,NA,NA,27.06056158,NA,NA,NA,0.252427943,NA,NA,NA
D11,64,D11-64,D11-64,0,ubqln2-P506T-?UBL,1,103.4122137,NA,NA,NA,26.44448895,NA,NA,NA,0.255719204,NA,NA,NA
D11,7,D11-7,D11-7,0,ubqln2-P506T-?UBL,1,76.50892857,NA,NA,NA,20.37979955,NA,NA,NA,0.266371519,NA,NA,NA
D11,70,D11-70,D11-70,0,ubqln2-P506T-?UBL,9,56.02013423,48.20502646,57.5625,47.6894198,16.88411739,20.14258765,19.01889366,15.45385482,0.301393733,0.417852434,0.330404233,0.324052062
D11,74,D11-74,D11-74,0,ubqln2-P506T-?UBL,1,100.8871473,NA,NA,NA,20.01394007,NA,NA,NA,0.198379482,NA,NA,NA
D11,76,D11-76,D11-76,0,ubqln2-P506T-?UBL,1,84.94230769,NA,NA,NA,22.54589063,NA,NA,NA,0.265425925,NA,NA,NA
D11,79,D11-79,D11-79,0,ubqln2-P506T-?UBL,7,107.6175299,128.9173554,157.0340136,153.3846154,22.6299948,57.25690067,114.9699802,128.1284142,0.210281678,0.444136482,0.732134253,0.835340715
D11,8,D11-8,D11-8,0,ubqln2-P506T-?UBL,1,93.34693878,NA,NA,NA,26.98237322,NA,NA,NA,0.28905472,NA,NA,NA
D11,82,D11-82,D11-82,0,ubqln2-P506T-?UBL,1,82.13028169,NA,NA,NA,38.89712776,NA,NA,NA,0.473602756,NA,NA,NA
D11,83,D11-83,D11-83,0,ubqln2-P506T-?UBL,2,65.67610063,73.38772455,NA,NA,20.82599657,25.64411488,NA,NA,0.3171016,0.349433301,NA,NA
D11,84,D11-84,D11-84,0,ubqln2-P506T-?UBL,2,85.5254902,114.4496124,NA,NA,20.709909,70.11208758,NA,NA,0.242148966,0.612602228,NA,NA
D11,86,D11-86,D11-86,0,ubqln2-P506T-?UBL,9,105.4444444,152.4124169,184.4763705,236.3042735,32.09263763,91.92295639,173.4177946,302.7392826,0.304355889,0.603119866,0.940054242,1.281141801
D11,87,D11-87,D11-87,0,ubqln2-P506T-?UBL,4,80.79245283,81.03954802,82.35942029,94.74517375,29.42413237,29.89678319,23.9441035,32.3598959,0.364194072,0.368915967,0.290726955,0.341546642
